,summary,Wetterereignisse,Landwirtschaft,Energie,Stadt,word
by-sa 4.0,1.9708712045386754,-0.08937563952519509,0.11805992876539416,0.018437589463887856,-0.04687867071948908,by-sa 4.0
via,2.9637685709253505,-0.497361583127038,-0.2899260148364489,0.11954595151161675,-0.4548646143213319,via
4.0 via,1.9780325789753095,-0.09300266245614774,0.11443290583444149,0.019586750151320175,-0.050505693650441635,4.0 via
Wikimedia,1.9860315933445334,-0.0970384322512133,0.1103971360393757,0.02085898457523547,-0.05454146344550724,Wikimedia
via wikimedia,1.9860315933445334,-0.0970384322512133,0.1103971360393757,0.02085898457523547,-0.05454146344550724,via wikimedia
Commons,2.0105322625277107,-0.10929945296975356,0.09813611532083559,0.024683039533170904,-0.0668024841640475,Commons
wikimedia common,2.0105322625277107,-0.10929945296975356,0.09813611532083559,0.024683039533170904,-0.0668024841640475,wikimedia common
common forscher,1.622744911565009,0.10498093603350685,0.312416504324096,-0.05212698914343765,0.14747790483921308,common forscher
+2386,1.5786470347264505,0.132531868210373,0.3399674365009624,-0.06375691042789013,0.17502883701607924,+2386
bereits +2386,1.5786470347264505,0.132531868210373,0.3399674365009624,-0.06375691042789013,0.17502883701607924,bereits +2386
+2386 chars,1.5774836478232779,0.133269091774845,0.3407046600654342,-0.0640744263104626,0.17576606058055108,+2386 chars
Dänische,2.0408282296253315,-0.12425567910316598,0.08317988918742307,0.02926535688473548,-0.08175871029745994,Dänische
nord-stream-pipeline dänisch,2.0408282296253315,-0.12425567910316598,0.08317988918742307,0.02926535688473548,-0.08175871029745994,nord-stream-pipeline dänisch
Behörden,2.905487168090559,0.38247453121589386,-0.27006546653859026,-0.034325362072180454,-0.4350040660234734,Behörden
dänisch behörde,2.2083716691125352,-0.20315540137792715,0.004280166912662076,0.052022667264938274,-0.1606584325722211,dänisch behörde
behörde gas-austritt,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,behörde gas-austritt
ostsee wohl,1.9946291463582357,-0.1013581002383925,0.10607746805219676,0.022213258337518322,-0.05886113143268643,ostsee wohl
vorbei,3.7636971022606334,-0.7363017049107862,-0.528866136620197,0.15931477523251056,-0.6938047361050801,vorbei
wohl vorbei,1.9493840963394033,-0.07841343338038326,0.12902213491020592,0.014930803993845127,-0.035916464574677266,wohl vorbei
vorbei nan,1.9011327474870015,-0.05334985014017328,0.154085718150416,0.006719159965345995,-0.010852881334467263,vorbei nan
North-Stream-Lecks,2.028219510725381,-0.11805827860036155,0.08937728969022767,0.027377441048628152,-0.07556130979465549,North-Stream-Lecks
Gasaustritt,5.4505517055098585,-1.106616792646784,-0.8991812243561947,0.20305029596264265,-1.0641198238410778,Gasaustritt
north-stream-leck gasaustritt,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,north-stream-leck gasaustritt
gasaustritt offenbar,2.1593628035185106,-0.18071313853073287,0.026722429759856326,0.04578286354116398,-0.13821616972502693,gasaustritt offenbar
gestoppt,3.3010154624944423,-0.6051300957713096,-0.3976945274807204,0.1388598621032607,-0.5626331269656034,gestoppt
offenbar stopp,2.0163633941899404,-0.11219554774596362,0.09524002054462562,0.025577357679958352,-0.06969857894025766,offenbar stopp
stopp auch,1.9341085975332157,-0.07054650595613762,0.13688906233445167,0.012382689565772714,-0.028049537150431625,stopp auch
beschädigten,3.5958806580904845,-0.6906888873796417,-0.4832533190890526,0.1525504255221134,-0.6481919185739358,beschädigten
auch beschädigt,2.2775494358331883,-0.23400001482631558,-0.026564446535726496,0.0603128657966533,-0.19150304602060958,auch beschädigt
beschädigt pipeline,2.2775494358331883,-0.23400001482631558,-0.026564446535726496,0.0603128657966533,-0.19150304602060958,beschädigt pipeline
tritt,3.481540404144119,-0.6583747994433407,-0.4509392311527516,0.14753865195729352,-0.6158778306376348,tritt
stream tret,2.909777974089815,-0.47897673943525454,-0.27154117114466525,0.11599782540833198,-0.43647977062954835,stream tret
tret offenbar,2.815397072929465,-0.44600326647330457,-0.23856769818271514,0.10943539669025577,-0.4035062976675984,tret offenbar
offenbar gas,4.178752877293905,-0.8409128060319636,-0.6334772377413742,0.17356072492875382,-0.7984158372262575,offenbar gas
meldet,2.7763170265973605,-0.43202519751498336,-0.22458962922439418,0.1065740312533852,-0.3895282287092772,meldet
mehr meld,2.7763170265973605,-0.43202519751498336,-0.22458962922439418,0.1065740312533852,-0.3895282287092772,mehr meld
Dänemark,2.579886528492071,-0.35864537548799874,-0.1512098071974096,0.0907315456551851,-0.3161484066822927,Dänemark
meld dänemark,2.579886528492071,-0.35864537548799874,-0.1512098071974096,0.0907315456551851,-0.3161484066822927,meld dänemark
Bei,12.407430287069982,-1.929195468577841,-1.721759900287252,0.2552018997700406,-1.886698499772135,Bei
bei nord,2.3577824734895665,-0.2686215061576317,-0.06118593786704243,0.06924141421933745,-0.22612453735192561,bei nord
stream bereits,2.1707362273484434,-0.18596634401360443,0.021469224276984725,0.04725954757238665,-0.14346937520789826,stream bereits
gestern,2.1281683119062706,-0.16616162101885168,0.0412739472717377,0.04164005048444455,-0.12366465221314568,gestern
bereits gestern,2.1281683119062706,-0.16616162101885168,0.0412739472717377,0.04164005048444455,-0.12366465221314568,bereits gestern
gestern fall,2.0762253706409544,-0.14145147817672074,0.06598409011386819,0.03442464305589982,-0.09895450937101472,gestern fall
russland halt,2.0251879259939347,-0.11656245793883978,0.09087311035174953,0.026919476391086262,-0.07406548913313381,russland halt
halt möglich,1.992079399581092,-0.10007897632180217,0.10735659196878702,0.021813036277811775,-0.05758200751609615,halt möglich
Pipelines,2.397426813197715,-0.2852959597366365,-0.07786039144604756,0.07340521007605946,-0.2427989909309305,Pipelines
möglich pipeline,1.992038313315548,-0.10005835129588378,0.10737721699470547,0.021806577454171104,-0.05756138249017771,möglich pipeline
reparieren,1.7500568498821958,0.02945176821895757,0.23688733650954683,-0.02245955273343857,0.07194873702466378,reparieren
pipeline reparier,1.7500568498821958,0.02945176821895757,0.23688733650954683,-0.02245955273343857,0.07194873702466378,pipeline reparier
zu…,1.834056296077689,-0.017430027878826346,0.19000554041176282,-0.005538820222294348,0.02506694092687972,zu…
pipeline zu…,1.6867560030480522,0.06629288181107615,0.2737284501016653,-0.036540967101180655,0.1087898506167821,pipeline zu…
+2007,1.6820037881233996,0.06911422757126112,0.2765497958618502,-0.03764927388501891,0.11161119637696715,+2007
zu… +2007,1.6820037881233996,0.06911422757126112,0.2765497958618502,-0.03764927388501891,0.11161119637696715,zu… +2007
+2007 chars,1.676630694042862,0.07231380090553408,0.27974936919612325,-0.03891144416707017,0.11481076971124014,+2007 chars
stream was,2.268931197682108,-0.23020884131507763,-0.022773273024488276,0.05931128440491438,-0.18771187250937135,stream was
Gaslecks,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,Gaslecks
was gasleck,2.8543974268777212,-0.4597607206712474,-0.252325152380658,0.11220500707721681,-0.4172637518655413,was gasleck
Insel,2.2787058184255766,-0.23450761703588763,-0.027072048745298442,0.060446604113585975,-0.19201064823018152,Insel
gasleck insel,2.068651390068485,-0.1377968513013011,0.06963871698928809,0.03333776477522412,-0.09529988249559512,gasleck insel
Bornholm,2.994676858413777,-0.5077362907878857,-0.30030072249729645,0.12151414617886282,-0.4652393219821796,Bornholm
insel bornholm,1.9946291463582357,-0.1013581002383925,0.10607746805219676,0.022213258337518322,-0.05886113143268643,insel bornholm
bornholm bedeut,1.9201068676122566,-0.0632808034317327,0.14415476485885653,0.010005593400363019,-0.020783834626026745,bornholm bedeut
bedeut die,1.8689743440057431,-0.036289759981772814,0.17114580830881637,0.0009708364042161401,0.00620720882393303,bedeut die
die nord-stream-pipeline,1.850860561737843,-0.02655065816614313,0.18088491012444607,-0.0023701038915122305,0.01594631063956282,die nord-stream-pipeline
liegen,5.717593195132744,-1.1544479054877455,-0.9470123371971563,0.20749976125200267,-1.1119509366820395,liegen
nord-stream-pipeline lieg,1.780091514076653,0.012435265888666697,0.2198708341792559,-0.016192638262110096,0.05493223469437286,nord-stream-pipeline lieg
wenige,2.12955170828168,-0.1668114507011849,0.040624117589404374,0.04182671461023311,-0.12431448189547882,wenige
lieg wenige,1.755846196100058,0.02614913753913475,0.23358470582972404,-0.0212317989212111,0.06864610634484074,lieg wenige
Kilometer,1.7427932663137022,0.03361088973719431,0.2410464580277835,-0.02401364700117873,0.07610785854290035,Kilometer
wenige kilometer,1.7427932663137022,0.03361088973719431,0.2410464580277835,-0.02401364700117873,0.07610785854290035,wenige kilometer
Küste,4.623104045936884,0.2519957006145473,-0.734530741339713,0.03760658976635262,-0.899469340824596,Küste
kilometer küste,1.715269948799758,0.049529568494631096,0.25696513678522026,-0.03004470297465982,0.09202653730033732,kilometer küste
Bornholms,1.7075787729849294,0.05402359635528774,0.261459164645877,-0.03177147752617774,0.09652056516099373,Bornholms
küste bornholm,1.7075787729849294,0.05402359635528774,0.261459164645877,-0.03177147752617774,0.09652056516099373,küste bornholm
Dort,4.47270391264767,-0.908893086630526,-0.7014575183399369,0.1819551423098375,-0.8663961178248201,Dort
wecken,1.689737853350487,0.06452664073116555,0.2719622090217548,-0.03584934867456616,0.10702360953687161,wecken
dort weck,1.689737853350487,0.06452664073116555,0.2719622090217548,-0.03584934867456616,0.10702360953687161,dort weck
weck leck,1.6792744320584954,0.07073822682748279,0.27817379511807216,-0.03828920664418609,0.11323519563318887,weck leck
Erinnerungen,1.6740681807833253,0.07384334077458668,0.2812789090651759,-0.03951681153585917,0.11634030958029276,Erinnerungen
leck erinnerung,1.6740681807833253,0.07384334077458668,0.2812789090651759,-0.03951681153585917,0.11634030958029276,leck erinnerung
Zeit,5.952134132213106,0.024634908851191097,-0.9872142233666592,0.0965941708392588,-1.1521528228515423,Zeit
erinnerung zeit,1.658786263895827,0.08301387266553116,0.2904494409561204,-0.043173626516380646,0.12551084147123723,erinnerung zeit
zeit insel,1.647803528908675,0.08965683478866196,0.297092403079251,-0.0458520495001494,0.13215380359436785,zeit insel
insel hoch,1.640925268113216,0.09383977065782483,0.30127533894841396,-0.04755146524731647,0.13633673946353095,insel hoch
preis lage,1.6302880297370683,0.10034333670541981,0.30777890499600885,-0.05021364890773309,0.14284030551112595,preis lage
lage russland,1.6240154522845833,0.1041982846259216,0.31163385291651075,-0.051803209681587546,0.14669525343162768,lage russland
Westen,2.7777531655089662,-0.43254234580225337,-0.22510677751166416,0.10668075449814247,-0.3900453769965473,Westen
russland westen,1.617122990132674,0.1084514028830897,0.315886971173679,-0.05356703247342716,0.1509483716887958,russland westen
zahlte,1.6144868140513804,0.11008289729347451,0.3175184655840638,-0.054246457003439164,0.15257986609918067,zahlte
westen zahl,1.6144868140513804,0.11008289729347451,0.3175184655840638,-0.054246457003439164,0.15257986609918067,westen zahl
Perspektiven,3.9865794405150408,-0.7938335388718434,-0.5863979705812542,0.16735848086114757,-0.7513365700661373,Perspektiven
mehr perspektive,3.664493824696237,-0.7095901739391102,-0.5021546056485211,0.15539653229088013,-0.6670932051334042,mehr perspektive
perspektive mehr,3.5077165707542637,-0.6658652348621749,-0.45842966657158546,0.14871710405761843,-0.6233682660564688,perspektive mehr
verstehen,3.4627717898698442,-0.6529693224284315,-0.44553375413784213,0.14668184954057692,-0.6104723536227253,verstehen
mehr versteh,3.4627717898698442,-0.6529693224284315,-0.44553375413784213,0.14668184954057692,-0.6104723536227253,mehr versteh
Freier,3.3759202880508785,-0.627567923821919,-0.4201323555313298,0.14258282124045735,-0.585070955016213,Freier
Zugang,3.525639540161444,-0.6709618083671618,-0.4635262400765727,0.14951311794999766,-0.6284648395614559,Zugang
frei zugang,3.3288109659597094,-0.6135151316755837,-0.4060795633849945,0.1402625470099686,-0.5710181628698777,frei zugang
Artikeln,3.571407465328124,-0.6838597248135976,-0.47642415652300846,0.15150677829343373,-0.6413627560078915,Artikeln
zugang artikel,3.2363939347830146,-0.5853596856132464,-0.377924117322657,0.13549765028812563,-0.5428627168075403,zugang artikel
Videos,3.7343829889503457,-0.7284825665963593,-0.5210469983057702,0.15818020070772734,-0.6859855977906533,Videos
artikel videos,3.186819424217168,-0.5699233324424049,-0.3624877641518156,0.13281781268799558,-0.5274263636366989,artikel videos
Audioinhalten,3.150677108948206,-0.5585173436859288,-0.35108177539533947,0.1308062096534584,-0.5160203748802227,Audioinhalten
videos audioinhalt,3.150677108948206,-0.5585173436859288,-0.35108177539533947,0.1308062096534584,-0.5160203748802227,videos audioinhalt
Podcasts,3.2654829686941906,-0.5943076335455395,-0.38687206525495027,0.13702900222057995,-0.5518106647398335,Podcasts
audioinhalt podcast,3.0784759948211793,-0.5353346263782213,-0.3278990580876321,0.1266333421586034,-0.4928376575725152,audioinhalt podcast
Alle,4.92854296724649,-1.0059433589300428,-0.7985077906394537,0.19288609212414998,-0.9634463901243369,Alle
podcast alle,3.0145804054122856,-0.5143606102030562,-0.30692504191246706,0.12275821243682912,-0.47186364139735026,podcast alle
Artikel,3.2363939347830146,-0.5853596856132464,-0.377924117322657,0.13549765028812563,-0.5428627168075403,Artikel
alle artikel,3.2363939347830146,-0.5853596856132464,-0.377924117322657,0.13549765028812563,-0.5428627168075403,alle artikel
SPIEGEL.de,2.962875371032905,-0.49706016468248315,-0.2896245963918941,0.11948840509221624,-0.45456319587677707,SPIEGEL.de
artikel spiegel.d,2.962875371032905,-0.49706016468248315,-0.2896245963918941,0.11948840509221624,-0.45456319587677707,artikel spiegel.d
frei,3.919170735799244,-0.7767800431594596,-0.5693444748688703,0.1650289029378953,-0.7342830743537535,frei
spiegel.d frei,2.932371555518019,-0.48671145897766727,-0.2792758906870781,0.11750005300273705,-0.4442144901719612,spiegel.d frei
zugänglich,2.9191771638748474,-0.4822017421017805,-0.2747661738111913,0.11662586855515823,-0.4397047732960744,zugänglich
frei zugänglich,2.9191771638748474,-0.4822017421017805,-0.2747661738111913,0.11662586855515823,-0.4397047732960744,frei zugänglich
/li,17.18609144072298,-0.3797620913639655,-2.047564809964452,0.18055372096417288,-2.212503409449335,/li
zugänglich /li,2.8884076190363404,-0.4716053121228394,-0.2641697438322502,0.11455317481575994,-0.4291083433171334,zugänglich /li
/li der,2.866523296745262,-0.4639998593036896,-0.2565642910131004,0.11304924061858586,-0.42150289049798356,/li der
E-Paper,2.831187570224152,-0.45159621848043924,-0.24416065018985017,0.11056687847643984,-0.40909924967473327,E-Paper
spiegel e-paper,2.831187570224152,-0.45159621848043924,-0.24416065018985017,0.11056687847643984,-0.40909924967473327,spiegel e-paper
+743,2.8005517386930316,-0.44071640602897233,-0.23328083773838318,0.10835881681054355,-0.3982194372232664,+743
e-paper +743,2.8005517386930316,-0.44071640602897233,-0.23328083773838318,0.10835881681054355,-0.3982194372232664,e-paper +743
+743 chars,2.7908205373639143,-0.4372356107344064,-0.22980004244381724,0.1076462608144438,-0.3947386419287003,+743 chars
